Pressure [Pa],Mole fraction CH4,Mole Fraction CO2,Uptake_CH4 [mg/gr],Uptake_CO2 [mg/gr],Error_CH4 [mg/gr],Error_CO2 [mg/gr]
520000.48,0.08,.92,2.9399980276,211.0646777628,0.0173168180,0.6372856760
520000.48,0.1,.90,3.6728632000,205.0265531247,0.0252755602,0.6313349754
520000.48,0.12,.88,4.3891960687,200.9287249682,0.0317505414,1.1803104993
520000.48,0.14,.86,5.1243512565,196.3033177582,0.0402297475,1.3746038565
520000.48,0.16,.84,5.8375705079,190.8750824395,0.0156284685,1.1283630703
520000.48,0.18,.82,6.5996233319,186.0883052370,0.0466376288,1.4952227326
520000.48,0.2,.80,7.3069970178,180.9775208902,0.0324105949,1.1875971375
520000.48,0.22,.78,8.0146921094,176.2950364142,0.0267828650,1.3219851301
520000.48,0.24,.76,8.7647323968,171.4836873384,0.0597950964,0.9294452681
520000.48,0.26,.74,9.4254821739,167.3303245448,0.0772479030,1.2379389162
520000.48,0.28,.72,10.1590303334,161.2528628719,0.0552194084,1.4591912222
520000.48,0.3,.70,10.8550543818,158.0003402104,0.0545512441,1.1522934935
520000.48,0.32,.68,11.5513395724,152.0196234016,0.0735112759,0.8753968239
520000.48,0.34,.66,12.3096359678,148.0838263642,0.0923175661,1.2956134904
520000.48,0.36,.64,13.0801457783,142.8335993916,0.0736289481,1.0855137196
520000.48,0.38,.62,13.6986307109,138.7067367572,0.0883541894,1.3742882337
520000.48,0.4,.60,14.4910764579,134.1146062544,0.0617912507,1.0850740532
520000.48,0.42,.58,15.1689812621,128.1203363496,0.0752406258,1.0118588639
520000.48,0.44,.56,15.8356167804,124.5056815745,0.0613218023,0.7391158514
520000.48,0.46,.54,16.6008635732,119.9755867875,0.0910150697,0.2255522471
520000.48,0.48,.52,17.2756949358,114.9685993222,0.0872547786,0.9771286649
520000.48,0.5,.50,17.8938383749,110.2954808068,0.1115121287,0.5613165868
520000.48,0.52,.48,18.6469320161,106.4221602363,0.1540235982,1.5802920068
520000.48,0.54,.46,19.4217607153,102.3034514970,0.1342760360,0.6044100417
520000.48,0.56,.44,19.9765671511,97.0744907644,0.1547152560,1.0444097734
520000.48,0.58,.42,20.7969350149,92.5734855493,0.1234619596,0.7198091550
520000.48,0.6,.40,21.5849614341,88.0895594389,0.0864927116,0.6161013165
520000.48,0.62,.38,22.1853271224,83.6482759963,0.0853028385,0.9475698976
520000.48,0.64,.36,22.9661821777,79.3543686991,0.0916773998,0.4366850385
520000.48,0.66,.34,23.5914166292,74.6779445505,0.1271034489,0.7401297998
520000.48,0.68,.32,24.3418385859,70.3235441664,0.1981322481,0.3909092889
520000.48,0.7,.30,25.1121876936,65.9580699111,0.1316414664,0.4423502894
520000.48,0.72,.28,25.7987503629,61.2960803607,0.1218710813,0.5414181934
520000.48,0.74,.26,26.4206703184,56.9704940790,0.1716014087,0.4416260008
520000.48,0.76,.24,27.2492541145,52.6721792710,0.1554651235,0.1734899592
520000.48,0.78,.22,27.8969668744,48.3706139236,0.1955326481,0.5750025885
520000.48,0.8,.20,28.7207697613,44.0061313583,0.3612140461,0.4037895145
520000.48,0.82,.18,29.3737857146,39.4820968988,0.1125141664,0.1898149084
520000.48,0.84,.16,30.2450361123,35.6108148021,0.2363110496,0.3862447656
520000.48,0.86,.14,30.9682591149,30.9246941296,0.2163189171,0.3388027939
520000.48,0.88,.12,31.5834094637,26.5813676165,0.2106887293,0.3192185820
520000.48,0.9,.10,32.2006891250,22.1256495758,0.3020088878,0.2210644753
520000.48,0.92,.08,33.1582369428,17.6433211881,0.2012001792,0.1474121556
520000.48,0.94,.06,34.0514031891,13.4323852834,0.1091426968,0.0963172064
520000.48,0.96,.04,34.8598388677,9.0448183798,0.2172340780,0.0617449368
520000.48,0.98,.02,35.4375655448,4.4994074924,0.3472479168,0.0449562205
520000.48,1,0,36.2832441045,0.0000000000,0.2948841551,0.0000000000
540000.46,0,1.00,0.0000000000,238.2580833604,0.0000000000,2.0954449176
540000.46,0.02,.98,0.7656083742,235.5307156214,0.0171537624,3.0753962579
540000.46,0.04,.96,1.5361985362,228.9809891567,0.0121686068,1.7145497648
540000.46,0.06,.94,2.2937315932,223.1770686284,0.0122518846,1.9145467210
540000.46,0.08,.92,3.0701271449,219.3657286799,0.0230011651,1.7184969912
540000.46,0.1,.90,3.8094204306,212.7524789644,0.0445735017,2.4889491952
540000.46,0.12,.88,4.5859164216,210.1897317572,0.0238044838,1.4194932365
540000.46,0.14,.86,5.3442529927,203.7776849139,0.0396518456,1.7165162445
540000.46,0.16,.84,6.0726586616,198.5112052449,0.0546429853,1.6804627077
540000.46,0.18,.82,6.8298100493,193.4723735133,0.0457044127,1.2037371597
540000.46,0.2,.80,7.5697461463,187.5093969359,0.0321111851,0.9155790274
540000.46,0.22,.78,8.3401354298,183.9782644921,0.0513956225,1.2734483941
540000.46,0.24,.76,9.0496585160,179.2780948786,0.0253597559,2.2303426416
540000.46,0.26,.74,9.8311764705,173.7463381479,0.0498610190,1.9803593018
540000.46,0.28,.72,10.5553034265,168.7445295079,0.1051610796,1.1930477842
540000.46,0.3,.70,11.3209921521,163.7045408047,0.1379950309,0.7077247780
540000.46,0.32,.68,11.9929308638,157.7797442903,0.0668708935,1.2639552953
540000.46,0.34,.66,12.7887513702,153.0460225002,0.0625387279,2.2332617638
540000.46,0.36,.64,13.5380484071,149.3307111951,0.0561290969,0.6317400314
540000.46,0.38,.62,14.2363222952,144.3865858539,0.0775951768,1.9330054966
540000.46,0.4,.60,15.0035778734,138.8195139421,0.1201243078,1.2605289867
540000.46,0.42,.58,15.7023740457,134.1506927498,0.0734026721,0.9511400458
540000.46,0.44,.56,16.4614538674,128.8094506773,0.0967052321,0.9384205433
540000.46,0.46,.54,17.1854000327,124.3511432239,0.0732111819,1.1256742584
540000.46,0.48,.52,18.0076963306,119.6626535143,0.1300910721,0.8011266957
540000.46,0.5,.50,18.7407824694,115.8393581924,0.0826745585,1.1017650170
540000.46,0.52,.48,19.3722441555,110.6363466802,0.1477076300,0.9927237199
540000.46,0.54,.46,20.1782291160,105.9968354354,0.1061153641,0.8740568057
540000.46,0.56,.44,20.8933968892,101.1387116503,0.1476163130,1.0563256538
540000.46,0.58,.42,21.5998465338,96.1540372089,0.0906883185,1.0990044286
540000.46,0.6,.40,22.3624216421,91.6217937603,0.1698106679,0.7413739003
540000.46,0.62,.38,23.0677061911,86.8793671361,0.0819015304,1.1856504700
540000.46,0.64,.36,23.7736134637,81.9600891375,0.1208139214,0.4540500089
540000.46,0.66,.34,24.4494090433,77.3907675036,0.0912665590,0.7259850367
540000.46,0.68,.32,25.1973802818,73.4628488920,0.1348742152,0.5980556744
540000.46,0.7,.30,26.0091304564,68.2182414957,0.0990281378,0.4602122759
540000.46,0.72,.28,26.6835801498,63.7668758720,0.2270198159,0.3865698491
540000.46,0.74,.26,27.4498112475,58.9137105367,0.2858342407,0.4276533238
540000.46,0.76,.24,28.3103347312,54.7658571317,0.0750416120,0.4586639708
540000.46,0.78,.22,29.1034032016,50.2704714929,0.1153296786,0.3583424859
540000.46,0.8,.20,29.7289188830,45.7355835378,0.1158345170,0.2519876584
540000.46,0.82,.18,30.3791024489,41.0776709350,0.2181445123,0.2422202958
540000.46,0.84,.16,31.2093133612,36.5227838992,0.1783013273,0.5268398069
540000.46,0.86,.14,31.9602576021,32.3329489529,0.2982729661,0.2893692658
540000.46,0.88,.12,32.7334190094,27.5087630018,0.1225924469,0.2056325844
540000.46,0.9,.10,33.5784547578,23.2104481937,0.0685854948,0.1944015260
540000.46,0.92,.08,34.3496877311,18.4966703903,0.2328678727,0.3382994314
540000.46,0.94,.06,35.1879538727,13.9603499942,0.3741960792,0.0993297867
540000.46,0.96,.04,35.9080632579,9.3067347145,0.2110824706,0.1721847607
540000.46,0.98,.02,36.7289935817,4.6425414086,0.2060849428,0.0511079204
540000.46,1,0,37.4253591236,0.0000000000,0.2291007613,0.0000000000
560000.44,0,1.00,0.0000000000,248.7189248015,0.0000000000,2.0136364756
560000.44,0.02,.98,0.7939121603,244.3168131119,0.0112684444,1.2350379336
560000.44,0.04,.96,1.5901946874,237.4188381930,0.0286973584,1.9995234637
560000.44,0.06,.94,2.3778796130,232.8418585089,0.0178033126,1.8937546538
560000.44,0.08,.92,3.1751866206,228.8272772144,0.0244815510,0.8171034074
560000.44,0.1,.90,3.9535306942,221.7507981043,0.0157207177,0.9906061576
560000.44,0.12,.88,4.7499136605,216.8168100381,0.0102462245,1.2561780683
560000.44,0.14,.86,5.5244008662,210.6526305885,0.0224548490,1.9670629571
560000.44,0.16,.84,6.3183130265,206.8528052621,0.0399562323,2.1726374306
560000.44,0.18,.82,7.0769710032,201.3174123349,0.0595174894,2.6742638961
560000.44,0.2,.80,7.8987450169,195.3294231331,0.0422564593,1.2938858381
560000.44,0.22,.78,8.6526823480,191.2604641730,0.0536054955,0.5695349941
560000.44,0.24,.76,9.3900471997,184.2903162632,0.0354308499,1.3199540115
560000.44,0.26,.74,10.2337370619,180.9668877702,0.0632321855,1.6877369895
560000.44,0.28,.72,10.9830140109,175.8957710214,0.0817954370,2.0109733321
560000.44,0.3,.70,11.7323512235,169.8120837394,0.0533610822,1.0901048147
560000.44,0.32,.68,12.4965534480,163.9963180257,0.1303056189,0.8364780365
560000.44,0.34,.66,13.2653357031,160.0648183114,0.0808296176,1.0326854547
560000.44,0.36,.64,14.0416709913,154.1085080942,0.0988976265,1.6247659788
560000.44,0.38,.62,14.7927156714,150.0306239245,0.0919011536,0.4403517250
560000.44,0.4,.60,15.5947232369,144.1562383159,0.1004151147,0.6870524456
560000.44,0.42,.58,16.3098709222,139.2754158498,0.1054800625,1.2853424408
560000.44,0.44,.56,17.1325288014,134.8328652479,0.0566832389,1.2208078691
560000.44,0.46,.54,17.7428982410,128.8139683760,0.0465918833,0.7556766632
560000.44,0.48,.52,18.7099877894,124.9690762508,0.1774501148,1.5969035614
560000.44,0.5,.50,19.3099517207,119.1847691460,0.1695822891,0.9285773125
560000.44,0.52,.48,20.0920321351,114.5957789947,0.1801194677,0.5537623221
560000.44,0.54,.46,20.8645909067,109.8967663528,0.0331967970,0.4332684495
560000.44,0.56,.44,21.6898200312,104.4674291564,0.0941082470,0.8250794069
560000.44,0.58,.42,22.3544266762,99.4570258701,0.1594415732,1.0745858625
560000.44,0.6,.40,23.1819458160,94.8256685204,0.1592136869,0.9419936270
560000.44,0.62,.38,23.9273658971,89.6100956022,0.1537049356,0.6017176168
560000.44,0.64,.36,24.6432367452,85.4316650903,0.1141228526,0.6494909857
560000.44,0.66,.34,25.4288124462,80.9653139296,0.1609097721,0.2849786677
560000.44,0.68,.32,26.1252985152,75.6971814439,0.0911021510,0.6423110626
560000.44,0.7,.30,26.9012119585,70.8458893008,0.2116656347,0.7544537146
560000.44,0.72,.28,27.8182425751,66.2346412195,0.1622034988,0.4132241943
560000.44,0.74,.26,28.2954898072,61.2844555508,0.3117497235,0.0926223772
560000.44,0.76,.24,29.2795134164,56.5283656428,0.2897553866,0.7088647388
560000.44,0.78,.22,30.0328079362,51.7681987874,0.2918083068,0.5220332894
560000.44,0.8,.20,30.8747903308,47.6936202509,0.2574388201,0.3315009190
560000.44,0.82,.18,31.4268648185,42.7313690210,0.1859386305,0.7822559910
560000.44,0.84,.16,32.3301955188,37.7871334920,0.2857923450,0.2504397061
560000.44,0.86,.14,33.0982144355,33.2698204866,0.1294073731,0.3586805818
560000.44,0.88,.12,34.0607239533,28.5994015716,0.3727752407,0.3155429249
560000.44,0.9,.10,34.6525322159,23.6976434287,0.2711882996,0.3295626207
560000.44,0.92,.08,35.4606464889,19.0650740135,0.2383772686,0.1191859454
560000.44,0.94,.06,36.3034926612,14.3481558586,0.3321648965,0.1348090304
560000.44,0.96,.04,37.1018844129,9.6226981514,0.2147209704,0.0980190148
560000.44,0.98,.02,38.2208381366,4.8522838331,0.2197568111,0.0746354182
560000.44,1,0,38.9177862263,0.0000000000,0.1592786095,0.0000000000
580000.42,0,1.00,0.0000000000,259.6648679100,0.0000000000,1.2569126937
580000.42,0.02,.98,0.8271776463,253.5063080367,0.0127358530,2.0787114555
580000.42,0.04,.96,1.6429253038,247.3975530365,0.0157478922,1.9401008541
580000.42,0.06,.94,2.4615656122,240.4851435194,0.0125298230,2.2939546806
580000.42,0.08,.92,3.2929215321,236.1901894384,0.0324140487,1.1745486592
580000.42,0.1,.90,4.1292592398,231.2939406842,0.0274339032,1.8154964193
580000.42,0.12,.88,4.9127257161,224.7079624423,0.0411307872,1.4532830505
580000.42,0.14,.86,5.7404457344,220.0448159203,0.0188192982,1.3932842012
580000.42,0.16,.84,6.5318067373,214.3075589943,0.0409705748,1.8544065543
580000.42,0.18,.82,7.3462085086,207.6697374056,0.0535857543,2.0772826201
580000.42,0.2,.80,8.1498431901,203.2319248779,0.0417051772,2.0937307523
580000.42,0.22,.78,8.9665148889,198.0240100098,0.0725707531,1.0710059750
580000.42,0.24,.76,9.7987747622,192.9100853115,0.0609607512,2.4183700141
580000.42,0.26,.74,10.5352356605,187.4057102422,0.0619266387,0.2290700132
580000.42,0.28,.72,11.3811753623,182.0697020888,0.0387154583,2.1478023595
580000.42,0.3,.70,12.1930058883,176.9656391961,0.1134036870,1.9118197489
580000.42,0.32,.68,12.9544159010,170.7509386529,0.0983621221,0.9908931573
580000.42,0.34,.66,13.7581510219,165.5938754418,0.0727797392,0.8859845954
580000.42,0.36,.64,14.5948904866,159.8757911881,0.0421857179,0.5288303663
580000.42,0.38,.62,15.3230751891,154.9542543402,0.0740459321,0.9317830217
580000.42,0.4,.60,16.1323545576,150.0486396253,0.1364918560,1.7127515724
580000.42,0.42,.58,16.9580457027,144.4050423057,0.0470382809,1.1695529065
580000.42,0.44,.56,17.6973992520,138.8422677171,0.1446744196,0.6890234823
580000.42,0.46,.54,18.5040471116,133.5677994346,0.1003629208,0.3891046432
580000.42,0.48,.52,19.2636693054,129.1722439175,0.0462177469,0.5980220767
580000.42,0.5,.50,20.0850013862,123.8305610939,0.1448146957,0.7677904603
580000.42,0.52,.48,20.8804402234,118.6857838193,0.1178215551,1.1855971975
580000.42,0.54,.46,21.6281302320,113.7190148909,0.1155797637,0.5866391115
580000.42,0.56,.44,22.4652915417,108.1711156515,0.0937269855,1.0803977641
580000.42,0.58,.42,23.1721429434,103.4173396868,0.1667011340,0.8471724446
580000.42,0.6,.40,23.9201141819,98.1592342885,0.0930466372,0.9957575581
580000.42,0.62,.38,24.7341342839,93.2270092266,0.2046395181,0.5689784282
580000.42,0.64,.36,25.6005435088,88.3021116516,0.1267914038,0.4354772285
580000.42,0.66,.34,26.3061494636,83.5297139533,0.1026106954,0.3310968026
580000.42,0.68,.32,27.0264597273,78.5559481013,0.2085081320,0.4760791670
580000.42,0.7,.30,27.9957388518,73.4842804137,0.1774617765,0.7222383479
580000.42,0.72,.28,28.7308538639,68.7164004141,0.2435331228,0.9869521911
580000.42,0.74,.26,29.3583984185,63.4797816314,0.1138212761,0.2962738077
580000.42,0.76,.24,30.1304148181,58.7750392253,0.2930217928,0.4576980761
580000.42,0.78,.22,31.0113073857,53.4326952751,0.1483098189,0.3156621571
580000.42,0.8,.20,31.8634743222,48.7264102402,0.2591549173,0.2591743541
580000.42,0.82,.18,32.6274354924,43.7459229341,0.2535027348,0.3233851731
580000.42,0.84,.16,33.3214507555,39.0436046591,0.1253217237,0.0721481911
580000.42,0.86,.14,34.1942278300,34.3691087965,0.2181822451,0.2017192959
580000.42,0.88,.12,35.1595295595,29.4683423436,0.3045251726,0.4239272401
580000.42,0.9,.10,35.8693941392,24.5224539980,0.1281032563,0.0710728114
580000.42,0.92,.08,36.6728279423,19.7590916971,0.2536105963,0.1357604170
580000.42,0.94,.06,37.4740922571,14.8244425042,0.2746176307,0.1363664043
580000.42,0.96,.04,38.3749923271,9.9857117671,0.2923358786,0.0897995296
580000.42,0.98,.02,39.4333008199,4.9663281774,0.1964733702,0.0895795466
580000.42,1,0,39.6825308228,0.0000000000,0.2134163698,0.0000000000
600000.4,0,1.00,0.0000000000,268.6330506941,0.0000000000,2.8631932028
600000.4,0.02,.98,0.8552805539,262.9425133836,0.0107070284,1.0417193715
600000.4,0.04,.96,1.7057400228,256.2906428539,0.0145770564,2.4944617160
600000.4,0.06,.94,2.5582283650,250.2399017159,0.0241188622,1.3899308002
600000.4,0.08,.92,3.4122634719,244.9743586429,0.0253551879,1.1863343950
600000.4,0.1,.90,4.2682872763,238.4409950623,0.0290073242,2.3028202160
600000.4,0.12,.88,5.1113745029,233.6151012007,0.0212844245,0.5568460098
600000.4,0.14,.86,5.8936156201,227.2413446082,0.0392600702,1.3389841262
600000.4,0.16,.84,6.7675577902,221.7406057354,0.0472895806,1.8804584085
600000.4,0.18,.82,7.6085157043,216.8164243809,0.0514786719,1.2543006129
600000.4,0.2,.80,8.4579908684,209.8157544582,0.0237298089,2.2554000749
600000.4,0.22,.78,9.2493518712,204.4877900122,0.0570972189,1.2285611116
600000.4,0.24,.76,10.1147968792,199.2971195305,0.0689004796,1.2568516522
600000.4,0.26,.74,10.9510743233,193.5211316026,0.0236683688,2.4487592898
600000.4,0.28,.72,11.8006901023,186.7739486499,0.0900426731,1.6555408400
600000.4,0.3,.70,12.6194107622,182.6089610463,0.0838191810,1.2896772518
600000.4,0.32,.68,13.4101892173,177.3576321959,0.0881088134,2.0442549362
600000.4,0.34,.66,14.2249525699,171.4439095527,0.0936521823,2.0365225222
600000.4,0.36,.64,15.0768382765,166.6078784160,0.0961746731,1.5483866126
600000.4,0.38,.62,15.8622934503,160.8857723087,0.0333274232,1.0708327693
600000.4,0.4,.60,16.6861365129,155.4254723482,0.1805899274,1.8184734010
600000.4,0.42,.58,17.6044125764,149.7398934874,0.0999563274,0.5031249460
600000.4,0.44,.56,18.3520222336,144.1440074732,0.1093771131,1.4015663556
600000.4,0.46,.54,19.1378992524,138.6308173821,0.1082939763,0.9412299441
600000.4,0.48,.52,20.0018778469,134.3320618230,0.0716392283,0.6135814927
600000.4,0.5,.50,20.7954083380,128.1106398257,0.1660919442,0.8677803247
600000.4,0.52,.48,21.5407279799,122.8780979905,0.1133301071,1.4077362541
600000.4,0.54,.46,22.3988610090,117.5627500445,0.1994161965,0.5668574522
600000.4,0.56,.44,23.1510306090,112.4556018941,0.0992878783,0.6921283970
600000.4,0.58,.42,24.1007843395,106.9748070081,0.1640095413,1.6700467676
600000.4,0.6,.40,24.7202134012,101.5999025711,0.1666748301,1.0693438087
600000.4,0.62,.38,25.6097236580,96.6171013218,0.2424427278,0.6274942794
600000.4,0.64,.36,26.4256922819,91.5354065469,0.2489335152,1.1850585925
600000.4,0.66,.34,27.1411412850,85.7622835010,0.2035881723,0.5622948347
600000.4,0.68,.32,27.9720753600,81.0193610318,0.1968030893,0.4646171904
600000.4,0.7,.30,28.8693797041,76.3047017263,0.2227599138,0.8857285286
600000.4,0.72,.28,29.6295241821,70.8986692437,0.2078106673,0.6410611367
600000.4,0.74,.26,30.4044734084,66.0633543275,0.1801170162,0.6828924487
600000.4,0.76,.24,31.2762661781,60.6304360285,0.1683380458,0.6064049416
600000.4,0.78,.22,32.1034438244,55.6113830021,0.2734751927,0.3636082293
600000.4,0.8,.20,32.9143503091,50.4352022124,0.2963394573,0.4126546317
600000.4,0.82,.18,33.6982788060,45.2991848658,0.0717804316,0.2532359909
600000.4,0.84,.16,34.4645902551,40.6014393833,0.2833631625,0.4213985446
600000.4,0.86,.14,35.3579172042,35.2972204023,0.2629962736,0.2416669301
600000.4,0.88,.12,35.9723443903,30.4202545082,0.2435011414,0.1818465995
600000.4,0.9,.10,37.0823791068,25.4983870969,0.1569954837,0.1793261635
600000.4,0.92,.08,37.8060842179,20.4594451776,0.2000622948,0.1772091911
600000.4,0.94,.06,38.6827985118,15.3125743353,0.2501742716,0.2382488317
600000.4,0.96,.04,39.6836959183,10.3131898263,0.2961948176,0.0517069396
600000.4,0.98,.02,40.4186703154,5.1415267353,0.2716444820,0.0745707511
600000.4,1,0,41.4093630921,0.0000000000,0.4017378333,0.0000000000
620000.38,0,1.00,0.0000000000,279.3412085901,0.0000000000,2.9300511563
620000.38,0.02,.98,0.8828009137,272.8110404549,0.0071519217,2.3682694819
620000.38,0.04,.96,1.7609615331,265.2516083390,0.0139673220,1.3001966319
620000.38,0.06,.94,2.6309062202,259.8657402188,0.0162666695,0.9882148933
620000.38,0.08,.92,3.5310429518,252.5790228393,0.0192853564,2.3893343368
620000.38,0.1,.90,4.3776455528,247.4111612264,0.0422616103,1.4122546896
620000.38,0.12,.88,5.2765569252,241.9191271876,0.0381971807,1.7675027250
620000.38,0.14,.86,6.1483496949,236.0617104959,0.0310190323,1.2850514561
620000.38,0.16,.84,7.0280972548,229.5865260591,0.0692894344,1.6768486676
620000.38,0.18,.82,7.8837996536,224.2799380410,0.0379683453,2.6428118883
620000.38,0.2,.80,8.6955699160,217.6319240834,0.0566967190,2.4792965672
620000.38,0.22,.78,9.5958472625,212.2866601572,0.0299926496,1.6414457717
620000.38,0.24,.76,10.4151906458,206.4286925267,0.0512425478,1.2533997809
620000.38,0.26,.74,11.2915031827,200.2266635773,0.0778798269,1.6781581647
620000.38,0.28,.72,12.1706079312,194.9798524256,0.0869675423,1.4108699271
620000.38,0.3,.70,13.0342852080,189.4473794744,0.1135143099,1.3151939108
620000.38,0.32,.68,13.8957126451,183.1057977114,0.0545808209,2.1167564515
620000.38,0.34,.66,14.6442262557,176.9326930522,0.0647479310,1.1760742331
620000.38,0.36,.64,15.5629040763,172.0021208069,0.1090119576,2.1648482188
620000.38,0.38,.62,16.3891978571,166.1550617659,0.0825984048,0.5964935756
620000.38,0.4,.60,17.2310396367,161.1276895627,0.0372383549,1.0969307261
620000.38,0.42,.58,18.1013860810,154.9769530212,0.0598959260,1.0369893778
620000.38,0.44,.56,18.9710897139,149.2457013288,0.0490571959,1.5144248895
620000.38,0.46,.54,19.7708072640,143.5991840333,0.0375121029,0.8655029925
620000.38,0.48,.52,20.6255856215,138.8411107455,0.1542580685,1.8466880951
620000.38,0.5,.50,21.4958316265,132.3719866361,0.0993869539,1.1779144618
620000.38,0.52,.48,22.3719231969,127.6902183806,0.0753006734,1.0319404774
620000.38,0.54,.46,23.1480174309,121.8042630559,0.1504701699,1.0341530246
620000.38,0.56,.44,23.9465096219,116.3034139953,0.1538087111,1.5316519284
620000.38,0.58,.42,24.7361631572,109.9870101383,0.0894837183,0.7824550143
620000.38,0.6,.40,25.6330255685,104.9807939874,0.1696886647,0.8060038709
620000.38,0.62,.38,26.2775644475,99.2179184043,0.1583812457,0.5008083188
620000.38,0.64,.36,27.3020449944,94.4253012499,0.2489707722,0.7251703136
620000.38,0.66,.34,28.0943300386,89.4337951665,0.2153919675,0.7906843204
620000.38,0.68,.32,28.8511600207,83.5715302129,0.1750121351,1.3362280431
620000.38,0.7,.30,29.7038090657,78.2029064790,0.3686924186,0.7290940002
620000.38,0.72,.28,30.4972592054,73.1620913676,0.2007045353,0.6218926173
620000.38,0.74,.26,31.4876908400,67.7799145377,0.2068784683,0.6987238921
620000.38,0.76,.24,32.2992401360,62.7054921557,0.1770837245,0.8084997160
620000.38,0.78,.22,33.1025534119,57.5885372936,0.1732128293,0.3551843171
620000.38,0.8,.20,33.9347931974,52.5265661299,0.1564466228,0.6608958728
620000.38,0.82,.18,34.7171347539,46.9764080412,0.3683244108,0.3877976476
620000.38,0.84,.16,35.5467028548,41.7871149067,0.2190189145,0.3494669419
620000.38,0.86,.14,36.5772298458,36.9033724646,0.0876711096,0.3805269627
620000.38,0.88,.12,37.3084679020,31.3529389065,0.1522545217,0.6017167421
620000.38,0.9,.10,38.1267265412,26.1136205233,0.2003459865,0.2129257361
620000.38,0.92,.08,39.0769021167,20.9800824015,0.1769875040,0.2386996566
620000.38,0.94,.06,39.9322831098,15.8031302974,0.2830782592,0.2376796511
620000.38,0.96,.04,40.7269786965,10.5739491893,0.2797537119,0.1416490322
620000.38,0.98,.02,41.5836654001,5.2908862606,0.2479022729,0.0709735151
620000.38,1,0,42.4582503815,0.0000000000,0.2397221071,0.0000000000
640000.36,0,1.00,0.0000000000,287.9366261407,0.0000000000,1.9342399759
640000.36,0.02,.98,0.9180149215,281.9032395768,0.0078506357,1.7661400909
640000.36,0.04,.96,1.8213456218,275.9757985558,0.0188951124,1.8831142565
640000.36,0.06,.94,2.7315262802,269.3729064910,0.0262838728,0.9727345140
640000.36,0.08,.92,3.6282480766,261.8471367395,0.0156488000,1.4093708602
640000.36,0.1,.90,4.5275612061,255.7048295627,0.0225431314,1.0650045469
640000.36,0.12,.88,5.4312333999,249.9799687611,0.0296907197,1.7043567464
640000.36,0.14,.86,6.3491880578,243.9791977777,0.0193817399,1.2788251208
640000.36,0.16,.84,7.2267460416,237.8869158495,0.0222466792,1.7392741027
640000.36,0.18,.82,8.1106718751,230.9087242323,0.0425691594,0.5454909708
640000.36,0.2,.80,8.9971890417,225.1344442149,0.0313036850,1.4000646657
640000.36,0.22,.78,9.9325598689,219.8722618689,0.0413585532,1.6287833110
640000.36,0.24,.76,10.7921392235,213.7317727904,0.0807292031,1.9967858913
640000.36,0.26,.74,11.6834774751,206.8504913189,0.0648196907,1.5198426783
640000.36,0.28,.72,12.5759406464,201.2899755796,0.0465055901,0.7507797397
640000.36,0.3,.70,13.4285896914,195.7879695474,0.0762977794,1.8505234539
640000.36,0.32,.68,14.4277796303,190.0703260448,0.0388937989,0.5231024475
640000.36,0.34,.66,15.1982492652,183.9347403221,0.0215062505,1.0976554405
640000.36,0.36,.64,16.1359502834,177.1149987214,0.0553908569,1.1857142991
640000.36,0.38,.62,16.9848428998,172.5336115264,0.0226508126,1.8800570370
640000.36,0.4,.60,17.7416929697,165.5743171122,0.1087588717,1.4292543810
640000.36,0.42,.58,18.6479564967,160.4277768333,0.0731402894,1.0221834262
640000.36,0.44,.56,19.5219589303,153.6399345927,0.1094312166,1.5480604838
640000.36,0.46,.54,20.4278407881,148.5013278333,0.1217691231,1.2966646252
640000.36,0.48,.52,21.3285600674,142.7805439793,0.0742012478,0.8208873748
640000.36,0.5,.50,22.1625675840,137.3150651936,0.1667022439,1.0760679828
640000.36,0.52,.48,22.9985035346,131.6442514942,0.1198626912,1.1986070684
640000.36,0.54,.46,23.8384369681,125.7689292896,0.1392417386,1.2283748464
640000.36,0.56,.44,24.7148901199,119.9082620587,0.0982864330,0.6676653722
640000.36,0.58,.42,25.6106075236,114.4847648142,0.1213000638,0.5955735356
640000.36,0.6,.40,26.4584957472,108.8074500363,0.1309355788,0.7022528947
640000.36,0.62,.38,27.3069866065,103.5359017297,0.1267981235,0.8187243585
640000.36,0.64,.36,28.2500711696,97.5414114494,0.0617915904,1.0006652541
640000.36,0.66,.34,29.0574622798,91.9671773324,0.0516888928,0.6124158596
640000.36,0.68,.32,29.7864504965,86.6369540372,0.2021564834,0.8408978927
640000.36,0.7,.30,30.7560912024,81.0485056976,0.0981470626,0.4532491433
640000.36,0.72,.28,31.5541615484,75.4457329477,0.1391021242,0.8942173014
640000.36,0.74,.26,32.4310566330,69.9162350662,0.2587358419,0.5097951048
640000.36,0.76,.24,33.1679192884,64.6872743337,0.0828710956,0.6390583737
640000.36,0.78,.22,34.0284829478,59.2698374167,0.1396793589,0.6671480119
640000.36,0.8,.20,35.0808856116,53.7621016203,0.2722219110,0.5954350868
640000.36,0.82,.18,35.9369495918,48.3846628646,0.3532235620,0.3630544107
640000.36,0.84,.16,36.6544274681,42.9371446857,0.2231868564,0.4131964283
640000.36,0.86,.14,37.6276839877,37.3764636648,0.1998264196,0.2123099354
640000.36,0.88,.12,38.4749695758,32.2678279795,0.1436656622,0.3235602215
640000.36,0.9,.10,39.4392468247,26.8395375669,0.0813836370,0.2060695482
